Node_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
129,5,7,5,16,11,18,4,7,13,12,25,11,9,16,15,12,9,14,12,8,8,27,20,13,12,8,11,7,14,16,5,14,8,29,19,53,36,42,36,55,34,68,34,28,21,59,31,29,12,9,13,11,15,17,16,19,21,19,17,7,9,8,12,13,13,12,21,10,8,54,40,48,45,16,57,44,23,28,8,4,13,24,24,5,4,3,1,1,2,5,6,5,9,10,9,9,4,3,3,11,11,12,13,13,14,15,14,12,11,10,14,9,19,16,7,5,9,6,14,6,16,3,12,10,22,27,17,3,8,0,10,10,11,12,13,12,11,26,8,15,24,33,19,11,5,11,25,24,9,17,24,24,23,24,25,25,13,26,13,6,17,2,5,8,14,29,25,27,2,3,3,3,4,4,5,5,4,4,4,3,2,31,4,5,6,5,6,7,28,7,8,9,7,6,6,10,8,46,40,3,8,3,3,20,3,8,20,37,8,8,11,9,11,11,21,28,25,38,37,67,52,31,30,33,34,35,26,24,29,33,34,38,25,34,35,36,38,31,33,44,26,26,25,2,8,6,2,4,7,3
130,12,14,14,26,21,27,12,16,22,21,34,20,19,25,24,22,17,23,19,17,18,34,29,21,21,18,20,16,23,25,13,24,15,38,29,63,46,52,46,64,43,78,43,37,31,69,39,37,14,14,18,14,18,20,19,24,26,23,22,12,11,12,3,4,3,3,13,3,5,63,49,58,54,26,67,54,33,38,7,9,9,17,29,10,9,11,10,10,8,15,5,6,7,5,4,6,14,12,11,2,2,2,3,3,4,5,5,3,1,1,5,9,19,12,16,14,6,8,7,4,21,12,4,1,17,21,8,8,2,10,0,1,2,3,4,4,2,19,9,5,16,31,11,17,11,5,19,15,12,7,17,18,16,17,18,18,13,23,4,7,14,11,8,8,4,27,18,28,8,7,9,7,6,6,5,5,6,5,6,6,8,36,6,5,4,5,4,3,31,3,1,2,4,4,5,3,5,56,49,7,3,7,7,11,7,4,11,45,18,17,21,16,19,20,28,34,34,47,47,76,62,38,36,40,41,43,30,29,37,40,42,44,28,41,42,43,46,39,43,54,19,18,18,11,2,6,9,7,5,7
131,12,14,14,26,21,28,12,16,23,22,35,20,20,26,25,22,17,23,19,18,19,36,30,21,22,19,21,16,24,26,13,24,16,39,29,64,47,52,46,65,44,78,44,38,31,70,39,36,14,14,17,14,17,19,19,23,25,22,22,12,11,12,2,3,3,3,13,4,7,64,50,58,55,26,67,54,33,38,8,10,10,18,30,10,9,11,10,11,9,15,6,7,8,6,5,7,14,13,12,3,2,2,3,3,3,4,4,2,1,2,6,10,20,13,17,15,6,9,8,4,23,13,5,1,18,22,8,9,3,10,1,0,1,2,3,2,1,20,9,5,17,32,12,18,12,4,20,15,13,8,18,18,17,18,18,19,14,24,3,8,16,12,8,7,3,28,18,29,8,7,9,8,6,6,5,6,7,6,7,7,9,35,7,6,5,5,4,4,31,4,2,2,4,4,5,2,4,57,50,8,4,8,8,11,8,5,11,45,18,17,22,16,19,20,28,34,34,47,47,77,62,38,36,40,41,43,29,28,36,40,42,43,27,41,42,43,46,39,43,54,19,19,18,12,3,6,10,8,6,8
132,13,15,15,27,22,29,13,17,24,23,36,21,20,27,26,23,18,24,19,19,20,36,31,22,23,20,22,17,25,27,14,25,16,40,30,65,48,53,47,66,44,79,45,38,32,70,40,37,14,15,18,14,18,20,19,24,26,23,23,13,11,12,2,3,3,3,13,4,7,65,51,59,56,27,68,55,34,39,9,11,10,18,31,11,10,12,11,12,10,16,7,8,9,6,6,8,15,14,13,3,2,1,2,2,3,4,3,1,1,3,5,10,21,13,18,16,6,10,8,5,23,14,5,2,17,22,7,10,4,11,2,1,0,2,3,2,1,19,10,4,16,33,12,19,13,4,19,14,14,7,18,18,16,18,18,18,15,24,2,8,16,13,9,8,2,28,17,30,9,8,10,9,7,7,6,7,8,7,8,8,10,36,8,7,6,6,5,5,31,5,3,3,5,5,6,3,5,58,51,9,5,9,9,10,8,6,10,46,19,18,23,17,20,21,29,35,35,48,48,78,63,38,36,41,42,44,30,29,37,41,42,44,28,42,43,44,46,40,44,55,19,18,18,13,4,7,11,9,7,9
133,13,15,16,28,23,30,14,18,25,24,37,22,22,28,27,24,19,25,20,20,21,38,32,22,23,21,23,17,26,28,15,26,17,41,30,66,49,54,48,67,45,79,45,39,33,72,40,37,14,15,18,14,17,19,19,24,25,23,22,13,11,13,3,3,4,4,14,6,9,66,51,60,56,27,69,56,35,40,10,12,12,19,33,12,11,13,12,13,11,17,9,9,10,8,7,10,16,15,14,4,3,2,2,2,2,2,1,2,3,4,6,12,22,14,19,17,6,12,9,6,25,15,6,3,18,23,7,11,5,12,3,2,2,0,1,1,1,20,10,5,17,34,13,20,15,4,20,15,16,8,19,19,17,18,19,19,16,26,1,10,17,14,9,8,2,30,18,31,10,9,11,9,8,8,7,8,9,8,9,9,11,36,9,8,8,8,7,6,31,6,4,4,5,6,7,3,6,59,52,10,7,10,10,10,9,7,11,46,20,19,24,17,21,21,29,35,36,49,49,78,64,38,36,41,42,44,29,29,37,41,43,43,27,42,43,44,46,40,45,55,20,19,18,14,5,8,12,11,8,10
134,13,15,16,28,24,30,14,18,26,24,38,22,22,28,28,25,18,25,19,20,21,39,33,22,24,21,24,17,26,28,15,26,17,41,30,66,49,54,48,67,45,79,45,39,33,72,40,37,13,14,17,13,16,18,18,23,24,22,22,12,11,12,4,5,5,5,15,7,10,66,51,60,56,27,70,56,35,40,11,13,13,20,34,12,11,13,12,13,12,17,9,10,11,9,9,11,17,16,15,6,5,4,3,3,3,3,1,3,4,5,7,13,24,16,20,18,6,13,10,6,26,15,7,4,20,24,8,12,5,13,4,3,3,1,0,1,2,21,9,6,18,35,14,21,15,3,21,15,17,9,20,20,18,19,20,20,18,27,2,11,19,15,9,8,2,31,19,32,10,9,11,10,8,9,8,8,9,9,9,10,11,35,10,9,9,8,7,7,29,6,5,4,6,7,7,3,5,59,52,10,8,10,11,11,10,8,12,45,20,19,24,17,20,21,28,34,35,49,48,78,64,38,35,40,41,43,28,28,37,40,42,42,26,41,42,43,46,40,45,55,21,20,20,14,6,7,13,11,9,10
135,12,14,15,27,23,29,13,17,25,23,37,21,21,27,26,24,18,24,18,19,20,38,32,21,23,20,22,16,25,27,14,25,16,40,29,65,48,53,47,66,44,78,44,38,32,71,39,36,13,13,17,13,16,18,17,22,24,21,21,12,10,11,4,4,5,5,15,6,9,65,50,59,55,26,69,55,34,39,10,12,12,20,33,11,10,12,11,12,11,16,8,9,11,8,8,10,16,15,14,5,4,3,3,3,3,3,2,3,3,5,7,12,23,15,19,17,5,12,10,5,25,14,7,3,20,24,8,11,4,12,4,2,2,1,1,0,1,21,9,6,18,35,14,20,14,2,21,16,16,9,20,20,18,19,20,20,17,27,2,10,18,14,8,7,3,30,19,32,9,8,10,9,7,8,7,7,8,8,8,9,10,34,9,8,8,7,6,6,29,5,4,3,5,6,6,2,4,58,51,9,7,9,10,11,9,7,12,45,19,18,23,16,19,20,27,33,34,48,47,77,63,37,35,39,41,43,28,27,36,40,41,42,26,41,42,43,45,39,44,54,21,20,20,13,5,6,12,10,8,9
136,12,14,15,27,22,29,13,17,24,23,36,21,20,27,26,23,18,24,19,19,20,37,31,22,22,19,22,16,25,27,14,25,16,40,29,65,48,53,47,66,44,78,44,38,32,70,39,37,14,14,17,14,17,19,18,23,25,22,22,12,11,12,3,3,3,3,14,5,8,65,50,59,55,26,68,55,34,39,9,11,11,19,32,11,10,12,11,12,10,16,7,8,9,7,6,9,15,14,13,4,3,2,3,2,3,3,3,2,2,3,6,11,22,14,18,16,5,11,9,5,24,14,5,2,18,23,8,10,4,11,2,1,1,1,2,1,0,20,9,5,17,33,13,19,14,3,20,15,15,8,19,19,17,18,19,19,15,25,2,9,17,13,8,7,3,29,18,30,9,8,10,8,7,7,6,7,8,7,8,8,10,35,8,7,7,6,6,5,30,5,3,3,4,5,6,2,5,58,51,9,5,9,9,11,8,6,11,45,19,18,22,16,20,20,28,34,35,48,48,77,63,38,36,40,41,43,29,28,37,40,42,43,27,41,42,43,46,40,44,54,20,19,19,13,4,7,11,9,7,9
137,30,32,31,41,34,42,29,33,35,33,44,37,32,35,36,36,35,40,37,33,33,40,37,39,37,32,34,33,38,38,31,40,33,50,45,73,58,66,60,74,60,93,59,54,47,80,58,55,34,33,37,33,37,39,38,43,45,42,41,31,30,31,18,17,17,17,7,18,18,75,66,70,69,42,77,67,49,53,19,22,13,3,30,29,28,28,27,27,25,30,20,21,17,17,18,17,29,27,25,17,18,18,18,18,19,19,20,19,19,19,14,18,16,11,28,27,25,21,12,23,26,29,15,20,6,4,14,23,21,26,19,20,19,20,21,21,20,0,28,16,4,19,8,25,24,23,1,8,20,13,2,2,3,2,2,1,16,11,20,21,12,27,27,27,19,16,4,22,26,24,27,25,25,24,23,22,22,23,23,23,25,55,22,21,20,22,21,20,51,21,20,22,23,22,24,22,24,67,59,24,19,23,23,12,24,19,10,63,34,34,36,35,37,37,47,53,50,63,62,91,75,56,55,59,60,61,49,48,55,59,60,63,47,60,60,62,64,57,58,69,1,2,2,28,20,25,25,22,20,24
138,5,6,8,19,17,22,6,9,19,18,31,13,16,23,21,17,9,16,10,12,14,34,27,13,15,14,17,9,18,21,7,17,8,34,21,58,41,45,39,60,35,70,36,30,24,64,30,27,6,5,8,5,9,11,10,14,16,14,13,3,2,3,11,12,12,12,22,11,12,58,42,52,47,18,62,48,26,31,12,11,17,26,32,3,4,6,6,7,8,10,9,9,14,12,11,13,10,11,11,11,11,11,12,11,12,12,11,11,10,10,14,14,26,20,15,13,4,12,16,6,24,9,13,9,25,30,17,9,7,8,9,9,10,10,9,9,9,28,0,14,26,39,21,19,12,6,28,24,16,17,27,27,25,27,27,28,19,31,11,10,22,9,3,2,11,34,27,34,5,6,5,5,5,6,6,7,8,7,7,7,6,27,8,8,9,8,8,9,23,7,8,7,5,6,5,7,5,51,45,6,10,8,8,20,6,10,20,36,11,10,16,7,11,12,19,25,26,39,39,69,55,29,27,31,32,34,21,20,28,31,33,34,19,32,33,34,37,31,36,46,28,28,27,7,9,3,9,9,10,7
139,17,19,19,31,25,32,17,21,27,25,39,25,23,29,29,26,22,28,24,22,23,38,33,26,26,23,25,21,28,30,18,29,20,43,34,68,51,57,51,69,48,83,48,42,36,73,44,41,19,19,22,18,22,24,23,28,30,27,27,17,16,17,2,2,2,3,9,5,9,68,54,62,59,31,71,59,38,43,10,13,9,15,32,15,14,16,15,15,13,19,9,10,9,7,7,9,19,17,16,4,4,3,2,3,3,4,5,3,4,5,2,11,20,11,20,18,10,12,6,9,24,17,3,5,14,18,3,12,7,15,5,5,4,5,6,6,5,16,14,0,12,30,8,20,15,8,16,10,15,3,14,14,13,14,14,15,14,22,4,11,14,16,13,12,3,26,13,29,13,12,14,12,11,11,10,10,11,10,11,11,13,40,11,10,9,9,8,8,35,8,6,7,9,9,10,7,9,61,53,12,7,11,12,6,12,8,6,50,23,22,26,21,24,25,33,39,39,52,52,81,66,43,40,45,46,48,34,33,41,45,47,48,32,46,47,48,51,44,48,59,15,14,14,16,7,11,14,12,9,12
140,28,30,28,39,33,40,27,31,34,32,43,35,30,34,35,34,33,38,35,31,31,40,37,37,35,30,32,31,36,37,28,38,31,49,43,73,57,65,59,74,58,91,58,52,45,79,55,53,31,30,34,30,34,36,35,40,42,39,39,28,27,28,15,14,14,14,3,15,16,74,64,69,68,40,76,66,47,52,17,20,11,4,31,26,25,26,25,25,22,28,18,19,15,14,15,15,27,25,23,15,15,15,15,15,15,16,17,15,16,16,11,16,16,10,27,26,22,19,10,20,26,26,13,17,6,7,10,21,18,24,16,17,16,17,18,18,17,4,26,12,0,22,5,24,22,20,4,5,19,9,3,3,2,2,2,3,15,13,16,18,12,25,24,24,16,18,2,24,23,22,24,23,22,21,20,20,20,20,21,21,23,52,20,19,18,19,18,17,47,19,17,19,20,20,21,19,21,66,58,22,16,20,21,8,22,16,7,60,32,32,34,32,34,35,44,50,48,61,60,90,74,54,52,56,58,59,46,45,52,56,57,60,44,57,58,59,62,55,56,68,3,2,2,26,17,23,23,20,17,21
141,38,39,36,43,35,42,36,38,35,33,39,41,33,32,34,37,41,44,45,37,36,31,32,45,40,34,34,39,38,37,37,43,40,46,48,66,53,64,58,66,61,89,59,56,48,72,62,61,44,42,46,43,47,50,48,51,54,52,50,39,40,41,31,31,30,30,24,29,27,67,66,65,67,46,69,63,49,54,26,28,22,18,20,37,36,35,34,33,32,35,29,29,25,27,28,26,33,32,30,30,31,32,32,32,33,34,35,32,31,30,28,24,13,19,30,31,37,27,25,33,22,34,28,32,16,15,30,30,32,33,31,32,33,34,35,35,33,19,39,30,22,0,23,25,28,36,18,27,24,28,19,19,20,20,20,20,20,9,34,28,17,32,36,38,33,4,23,9,34,33,35,34,34,33,32,31,31,32,32,31,33,64,30,30,30,31,31,30,61,32,32,33,34,33,34,35,35,60,51,32,29,31,31,29,33,29,27,66,39,40,38,42,42,42,53,59,52,62,61,88,70,62,62,63,66,65,58,57,60,63,64,70,57,64,65,66,68,60,56,68,21,21,21,34,30,35,31,29,29,32
142,23,25,23,35,28,36,22,26,29,27,39,30,26,30,30,29,28,33,30,26,26,37,33,32,30,26,27,26,31,32,23,33,26,45,38,69,53,60,54,70,53,86,53,47,40,75,50,48,26,25,29,26,29,31,31,35,37,34,34,23,23,23,10,9,9,9,2,10,11,70,59,65,63,35,73,62,42,47,12,16,7,6,29,21,20,21,20,20,17,23,13,14,10,9,10,10,22,20,18,10,10,11,10,11,11,12,13,11,11,11,7,12,15,6,22,21,18,14,5,15,23,22,8,12,7,10,7,16,13,19,11,12,12,13,14,14,13,8,21,8,5,23,0,20,17,16,8,6,15,5,6,6,5,6,6,7,12,14,12,14,9,20,19,19,12,19,7,23,18,17,19,18,17,16,15,15,15,15,16,16,18,47,15,14,13,14,13,12,43,14,13,14,15,15,16,15,16,62,54,17,11,16,16,7,17,12,4,55,27,27,30,27,29,30,39,45,43,56,56,85,69,49,47,51,53,54,41,40,48,51,52,55,39,52,53,54,57,50,51,63,7,7,6,21,12,18,18,15,12,16
143,16,17,13,19,11,18,14,15,11,9,19,16,9,10,11,12,18,19,21,13,11,18,13,21,16,10,10,16,14,13,15,18,17,25,23,49,33,42,35,50,37,68,36,31,24,55,37,36,23,20,23,22,26,28,27,29,31,30,27,18,20,20,19,20,19,18,22,15,12,50,42,45,45,21,52,43,25,30,11,9,14,22,13,16,15,14,13,11,11,11,12,12,11,13,13,12,10,9,8,17,18,19,20,20,21,22,22,20,18,16,19,9,12,14,6,7,19,9,17,16,5,11,17,18,19,24,22,10,16,11,17,18,19,20,21,20,19,25,19,20,24,25,20,0,6,20,24,26,5,21,23,23,23,24,24,25,9,20,21,11,13,10,16,19,21,21,26,17,13,14,14,14,15,14,14,13,12,13,13,12,12,41,12,13,13,13,14,14,38,15,16,17,17,15,16,19,18,42,34,13,14,11,11,25,13,13,23,42,15,16,14,19,18,18,29,35,27,39,38,67,50,38,38,39,41,41,36,34,36,39,39,46,35,40,41,41,43,35,34,45,26,25,25,12,15,17,10,10,12,12
144,10,12,8,17,11,18,9,10,12,10,23,13,8,13,13,12,13,17,17,10,9,23,17,17,14,8,10,11,14,15,9,16,12,28,22,52,36,43,37,53,36,69,36,30,23,58,35,33,17,15,18,16,20,23,21,24,26,25,22,12,14,14,14,14,14,13,20,10,7,53,42,47,46,19,56,44,25,30,6,3,11,21,19,10,9,8,7,6,5,7,6,6,8,9,8,8,6,4,2,11,12,13,15,15,16,17,16,14,12,11,14,6,15,13,5,4,13,4,13,10,11,6,12,12,19,24,18,4,10,5,11,12,13,15,15,14,14,24,12,15,22,28,17,6,0,14,23,23,4,17,21,22,21,22,23,23,9,22,15,5,13,4,10,13,16,24,24,22,7,7,8,8,8,7,8,7,6,7,7,6,6,36,6,7,7,7,8,8,33,9,10,11,11,9,9,13,11,45,38,6,9,5,5,21,7,8,19,40,11,12,12,14,15,14,25,32,26,39,38,68,52,34,34,36,38,38,31,29,33,36,37,42,30,37,38,39,41,34,34,46,24,24,23,6,9,10,3,4,7,6
145,10,12,13,25,21,27,11,15,23,22,36,19,20,27,25,22,16,22,16,17,18,37,31,19,21,19,21,15,24,26,12,23,14,39,27,64,46,51,45,65,42,76,42,36,30,69,37,34,11,11,14,11,14,15,15,20,22,19,19,10,8,9,6,7,7,7,17,7,10,64,48,58,54,24,67,54,32,37,11,12,14,22,33,9,8,10,10,11,10,15,9,9,11,9,9,11,15,14,13,7,6,5,6,5,6,5,4,5,5,6,9,13,24,17,18,16,3,12,12,5,25,13,8,4,21,26,11,10,4,11,5,4,4,4,3,2,3,23,6,8,20,36,16,20,14,0,23,18,16,11,22,22,21,22,22,23,18,28,4,10,19,12,7,5,5,32,21,33,8,7,9,7,6,7,6,7,8,7,7,8,9,32,9,8,8,7,6,7,27,5,5,3,4,5,5,1,3,57,50,8,7,9,9,14,8,8,14,42,17,16,21,14,17,18,25,31,33,46,46,75,61,35,33,37,38,40,26,25,34,38,39,40,24,39,39,40,43,37,42,52,23,22,22,12,6,5,11,10,9,8
146,30,32,30,40,33,41,29,32,34,32,43,36,31,34,35,35,35,39,37,33,32,39,36,39,36,31,33,33,37,37,30,39,33,49,44,72,57,65,59,73,59,92,58,53,46,79,57,55,33,33,36,33,37,39,38,42,44,42,41,30,30,31,18,17,17,17,7,17,18,73,65,69,68,42,76,66,48,53,18,22,12,2,29,28,27,28,26,26,24,30,20,20,16,16,17,16,28,26,24,17,18,18,18,18,18,19,20,18,18,18,14,17,15,10,27,26,25,20,12,22,25,28,15,20,5,3,14,22,21,25,19,20,19,20,21,21,20,1,28,16,4,18,8,24,23,23,0,9,19,13,1,1,3,2,2,2,15,10,19,20,11,26,26,27,19,14,5,21,25,24,26,25,24,23,22,22,22,22,23,23,25,55,21,21,20,21,21,20,50,21,20,21,23,22,23,22,24,66,58,24,18,22,23,12,24,18,10,62,34,34,35,34,36,36,46,53,49,62,61,90,74,56,55,58,60,61,49,48,54,58,59,62,47,59,60,61,63,56,57,68,3,3,3,27,19,25,24,21,19,23
147,27,29,28,40,34,41,26,30,35,33,46,35,31,36,36,35,32,38,34,32,32,43,39,36,35,31,33,31,37,38,28,38,30,51,43,75,59,66,59,76,58,92,58,52,45,81,54,51,29,29,32,29,32,33,33,38,40,37,37,27,26,27,13,12,12,12,4,14,16,76,64,71,68,40,79,67,47,52,17,21,13,9,35,25,24,25,24,25,22,28,18,19,16,14,15,15,27,26,24,13,13,13,12,13,13,13,14,13,14,15,10,17,20,13,28,26,20,20,10,19,29,26,12,15,11,12,8,21,17,24,15,15,14,15,15,16,15,8,24,10,5,27,6,26,23,18,9,0,21,7,8,8,7,7,7,7,18,18,14,19,15,25,23,22,13,23,5,28,22,21,24,22,21,20,19,19,20,20,20,20,23,50,20,19,18,19,18,17,45,18,16,17,19,19,20,17,19,68,60,22,16,20,21,5,21,16,4,60,32,32,35,31,34,34,43,49,48,61,61,91,75,53,51,55,56,58,44,43,51,55,57,58,41,56,57,58,61,54,57,68,7,6,6,26,16,21,23,20,17,21
148,14,16,13,21,14,22,13,15,15,13,25,18,12,15,16,16,18,21,21,14,13,23,18,22,18,12,13,16,17,18,14,20,16,30,26,54,38,46,40,55,40,72,39,34,27,60,39,37,21,19,22,20,24,26,25,28,30,29,26,16,17,17,14,14,14,13,17,10,7,55,46,50,49,23,58,47,29,33,6,5,8,17,17,14,13,12,11,10,8,11,7,7,6,8,8,7,10,8,6,12,13,14,15,15,16,17,17,15,13,11,13,4,10,9,8,7,15,4,11,12,9,11,12,13,15,20,17,7,12,9,12,13,14,16,17,16,15,20,16,15,19,24,15,5,4,16,19,21,0,15,18,19,18,19,19,20,5,18,16,6,9,9,13,16,16,20,21,18,11,10,12,11,11,10,10,9,9,9,9,9,10,40,8,8,8,9,10,9,37,11,12,13,13,11,12,15,14,47,40,10,9,8,8,19,10,9,18,44,16,16,16,18,19,19,30,36,30,43,42,71,55,39,38,40,43,43,35,33,37,40,41,47,34,41,42,43,45,38,37,49,21,21,20,11,10,13,7,6,7,9
149,19,21,21,33,27,34,19,23,28,27,40,27,25,30,30,28,25,30,26,24,25,38,33,29,28,24,26,23,30,31,20,31,23,44,36,69,52,59,53,70,51,85,51,45,38,75,47,44,21,22,25,21,25,27,26,31,33,30,30,19,18,19,5,4,5,5,6,7,10,69,57,64,61,33,72,60,40,45,11,14,8,12,31,18,17,18,17,17,15,21,11,12,9,8,8,9,20,19,17,6,6,6,5,6,6,7,8,6,7,7,2,11,18,10,21,20,13,13,4,11,24,19,4,8,12,15,2,14,10,17,7,8,7,8,9,9,8,13,17,3,9,28,5,21,17,11,13,7,15,0,11,11,10,11,11,12,14,19,7,12,13,18,15,15,6,24,10,27,15,14,16,15,14,13,12,12,12,12,13,13,15,43,12,11,11,11,10,10,38,10,9,10,11,11,13,10,12,62,54,14,8,13,14,4,14,9,3,52,25,24,28,24,26,27,36,42,41,54,54,83,68,45,43,48,49,50,37,36,44,48,49,51,35,49,50,51,53,47,50,61,12,11,11,18,9,14,16,13,10,14
150,28,30,28,39,32,40,27,31,33,31,42,34,30,33,34,33,33,38,35,31,31,38,35,37,35,30,31,31,35,36,29,38,31,48,43,71,56,64,58,72,58,90,57,52,44,78,55,53,32,31,35,31,35,37,37,41,43,40,40,29,28,29,16,15,15,15,6,16,16,72,63,68,67,40,75,65,46,51,16,20,11,1,28,27,26,26,25,25,22,28,18,19,14,15,16,15,27,25,23,16,16,17,17,17,17,18,19,17,17,17,13,16,14,9,26,25,24,18,10,21,24,26,14,18,4,4,13,21,19,24,17,18,18,19,20,20,19,2,27,14,3,19,6,23,21,22,1,8,18,11,0,1,2,1,2,2,14,10,18,18,10,25,25,25,18,15,5,21,23,22,25,23,23,22,21,20,20,21,21,21,23,53,20,19,18,20,19,18,49,20,19,20,21,20,22,21,22,64,57,22,17,21,21,11,22,17,9,61,32,32,34,33,35,35,45,51,48,61,60,89,73,54,53,56,58,59,47,46,53,56,58,61,45,58,58,59,62,55,55,67,3,3,3,26,18,23,22,20,17,22
151,29,31,29,40,33,40,28,31,34,31,43,35,30,33,34,34,34,38,36,32,31,39,36,38,36,30,32,32,36,36,29,38,32,49,44,72,57,65,58,73,58,91,58,52,45,78,56,54,32,32,35,32,35,37,37,41,43,41,40,29,29,30,16,16,15,16,6,16,17,73,64,69,68,41,76,66,47,52,17,21,11,2,29,27,26,27,25,25,23,29,19,20,15,15,16,15,27,25,23,16,17,17,17,17,17,18,19,17,17,17,13,16,15,9,27,26,24,19,11,21,25,27,14,18,4,4,13,21,20,24,18,18,18,19,20,20,19,2,27,14,3,19,6,23,22,22,1,8,19,11,1,0,2,1,1,1,14,11,18,19,11,25,25,26,18,15,4,21,24,23,25,24,23,22,21,21,21,21,22,22,24,54,20,20,19,20,19,19,49,20,19,20,22,21,22,21,23,65,57,23,17,21,22,11,23,17,9,61,33,33,35,33,35,35,45,51,49,61,60,90,73,55,53,57,59,60,47,47,53,57,58,61,46,58,59,60,62,55,56,68,2,2,2,26,18,24,23,21,18,22
152,27,29,28,39,32,39,26,30,33,31,42,34,29,33,34,33,32,37,34,31,30,39,35,36,34,29,31,31,35,35,28,37,31,48,43,72,56,64,58,72,57,90,57,51,44,78,55,52,31,30,34,30,34,36,35,40,42,39,38,28,27,28,15,14,14,14,4,15,15,73,63,68,67,40,75,65,46,51,16,20,10,3,29,26,25,25,24,24,22,28,18,18,14,14,15,14,26,24,22,14,15,15,15,16,16,17,17,16,16,16,11,15,15,9,26,25,22,18,9,20,24,26,12,17,5,6,11,20,18,23,16,17,16,17,18,18,17,3,25,13,2,20,5,23,21,21,3,7,18,10,2,2,0,1,2,2,14,12,17,18,11,24,24,24,16,16,3,22,23,21,24,22,22,21,20,19,20,20,20,20,22,52,19,18,18,19,18,17,48,18,17,19,20,19,21,19,21,65,57,21,16,20,20,10,21,16,7,60,32,31,34,32,34,34,44,50,47,60,60,89,73,54,52,56,57,58,46,45,52,56,57,60,44,57,58,59,61,54,55,67,3,3,2,25,17,22,22,19,17,21
153,28,30,29,40,33,40,28,31,34,31,43,35,30,34,34,34,33,38,36,32,31,39,36,37,35,30,32,32,36,36,29,38,32,49,44,72,57,65,59,73,58,91,58,52,45,79,56,53,32,31,35,31,35,37,36,41,43,40,40,29,28,29,16,15,15,15,5,16,16,73,64,69,68,41,76,66,47,52,17,21,11,3,30,27,26,26,25,25,23,29,19,19,15,15,16,15,27,25,23,16,16,17,16,17,17,18,18,17,17,17,12,16,15,9,27,26,23,19,10,21,25,27,14,18,5,5,12,21,19,24,17,18,18,18,19,19,18,2,27,14,2,20,6,24,22,22,2,7,19,11,1,1,1,0,1,1,15,12,18,19,11,25,25,25,17,16,3,22,24,23,25,23,23,22,21,20,21,21,21,21,23,53,20,19,19,20,19,18,49,20,18,20,21,21,22,20,22,66,58,23,17,21,21,10,23,17,8,61,33,33,35,33,35,35,45,51,48,61,61,90,74,55,53,57,58,59,47,46,53,57,58,61,45,58,59,60,62,55,56,68,2,2,1,26,18,23,23,20,18,22
154,29,31,29,40,33,41,28,32,34,32,44,35,31,34,35,35,34,39,36,32,32,40,37,38,36,31,33,32,37,37,29,39,32,50,44,73,57,65,59,74,59,92,58,53,46,79,56,54,32,32,35,32,35,37,37,41,43,41,40,29,29,30,16,15,15,15,5,16,17,74,65,69,68,41,76,67,48,52,17,21,12,3,30,27,26,27,26,26,23,29,19,20,15,15,16,16,28,26,24,16,16,17,16,17,17,18,19,17,17,17,13,17,16,10,27,26,24,20,11,21,26,27,14,18,6,5,12,22,20,25,18,18,18,19,20,20,19,2,27,14,2,20,6,24,23,22,2,7,19,11,2,1,2,1,0,1,15,12,18,19,12,26,25,26,17,16,3,22,24,23,25,24,23,22,21,21,21,21,22,22,24,54,21,20,19,20,20,19,49,20,19,20,22,21,22,21,22,66,58,23,17,21,22,10,23,18,8,61,33,33,35,33,35,36,45,52,49,62,61,90,74,55,54,57,59,60,47,47,54,57,59,61,45,58,59,60,63,56,57,68,1,1,1,27,18,24,23,21,18,22
